route_station_id,station_seq,is_start,is_end,route_id,station_id
66922,12,0,0,221000036,104000271
66923,13,0,1,221000036,104000076
66924,1,1,0,221000040,221000046
66925,2,0,0,221000040,221000050
66926,3,0,0,221000040,221000072
66927,4,0,0,221000040,221000071
66928,5,0,0,221000040,221000070
66929,6,0,0,221000040,221000069
66930,7,0,0,221000040,221000068
66931,8,0,0,221000040,221000241
66932,9,0,0,221000040,221000243
66933,10,0,0,221000040,221000245
66934,11,0,0,221000040,221000247
66935,12,0,0,221000040,106000428
66936,13,0,0,221000040,106000431
66937,14,0,0,221000040,106000433
66938,15,0,0,221000040,106000434
66939,16,0,0,221000040,106000214
66940,17,0,0,221000040,106000063
66941,18,0,0,221000040,106000061
66942,19,0,0,221000040,106000072
66943,20,0,0,221000040,106000002
66944,21,0,0,221000040,106000435
66945,22,0,0,221000040,106000432
66946,23,0,0,221000040,106000430
66947,24,0,0,221000040,106000229
66948,25,0,0,221000040,106000232
66949,26,0,0,221000040,106000234
66950,27,0,0,221000040,106000236
66951,28,0,0,221000040,106000237
66952,29,0,0,221000040,106000239
66953,30,0,0,221000040,106000454
66954,31,0,0,221000040,106000205
66955,32,0,0,221000040,106000203
66956,33,0,0,221000040,221000127
66957,34,0,0,221000040,221000254
66958,35,0,0,221000040,221000344
66959,36,0,0,221000040,221000234
66960,37,0,0,221000040,221000376
66961,38,0,0,221000040,221000339
66962,39,0,0,221000040,221000337
66963,40,0,0,221000040,221000125
66964,41,0,0,221000040,221000124
66965,42,0,0,221000040,221000340
66966,43,0,0,221000040,221000349
66967,44,0,0,221000040,221000350
66968,45,0,0,221000040,221000231
66969,46,0,0,221000040,221000377
66970,47,0,0,221000040,221000233
66971,48,0,0,221000040,221000355
66972,49,0,0,221000040,221000253
66973,50,0,0,221000040,221000152
66974,51,0,0,221000040,106000456
66975,52,0,0,221000040,106000442
66976,53,0,0,221000040,106000240
66977,54,0,0,221000040,106000238
66978,55,0,0,221000040,106000235
66979,56,0,0,221000040,106000233
66980,57,0,0,221000040,106000231
66981,58,0,0,221000040,106000049
66982,59,0,0,221000040,106000431
66983,60,0,0,221000040,106000433
66984,61,0,0,221000040,106000434
66985,62,0,0,221000040,106000001
66986,63,0,0,221000040,106000073
66987,64,0,0,221000040,106000060
66988,65,0,0,221000040,106000062
66989,66,0,0,221000040,106000213
66990,67,0,0,221000040,106000435
66991,68,0,0,221000040,106000432
66992,69,0,0,221000040,106000430
66993,70,0,0,221000040,106000429
66994,71,0,0,221000040,221000248
66995,72,0,0,221000040,221000246
66996,73,0,0,221000040,221000244
66997,74,0,0,221000040,221000242
66998,75,0,0,221000040,221000090
66999,76,0,0,221000040,221000089
67000,77,0,0,221000040,221000088
67001,78,0,0,221000040,221000087
67002,79,0,0,221000040,221000049
67003,80,0,0,221000040,221000179
67004,81,0,0,221000040,221000048
67005,82,0,0,221000040,221000249
67006,83,0,1,221000040,221000047
67007,1,1,0,222000002,277102442
67008,2,0,0,222000002,222001616
67009,3,0,0,222000002,222000648
67010,4,0,0,222000002,222000926
67011,5,0,0,222000002,222001399
67012,6,0,0,222000002,222000927
67013,7,0,0,222000002,222000629
67014,8,0,0,222000002,222000135
67015,9,0,0,222000002,222001064
67016,10,0,0,222000002,222000134
67017,11,0,0,222000002,222000133
67018,12,0,0,222000002,222000125
67019,13,0,0,222000002,222000073
67020,14,0,0,222000002,222000070
67021,15,0,0,222000002,222001400
67022,16,0,0,222000002,222000938
67023,17,0,0,222000002,222000551
67024,18,0,0,222000002,222000550
67025,19,0,0,222000002,222000549
67026,20,0,0,222000002,222000530
67027,21,0,0,222000002,222000633
67028,22,0,0,222000002,222000529
67029,23,0,0,222000002,222000528
67030,24,0,0,222000002,222000527
67031,25,0,0,222000002,222000526
67032,26,0,0,222000002,222001670
67033,27,0,0,222000002,222001585
67034,28,0,0,222000002,222001582
67035,29,0,0,222000002,222000634
67036,30,0,0,222000002,222000538
67037,31,0,0,222000002,222000537
67038,32,0,0,222000002,222000536
67039,33,0,0,222000002,222001645
67040,34,0,0,222000002,222000548
67041,35,0,0,222000002,222000923
67042,36,0,0,222000002,222000547
67043,37,0,0,222000002,222000546
67044,38,0,0,222000002,222001061
67045,39,0,0,222000002,222000544
67046,40,0,0,222000002,222001552
67047,41,0,0,222000002,222000573
67048,42,0,0,222000002,222000572
67049,43,0,0,222000002,222000571
67050,44,0,0,222000002,222000570
67051,45,0,0,222000002,222000003
67052,46,0,0,222000002,222000569
67053,47,0,0,222000002,222000568
67054,48,0,0,222000002,222000636
67055,49,0,0,222000002,222000282
67056,50,0,0,222000002,222001576
67057,51,0,0,222000002,222001937
67058,52,0,0,222000002,221000156
67059,53,0,0,222000002,221000378
67060,54,0,0,222000002,221000155
67061,55,0,0,222000002,221000154
67062,56,0,0,222000002,221000153
67063,57,0,0,222000002,221000253
67064,58,0,0,222000002,221000152
67065,59,0,0,222000002,106000456
67066,60,0,0,222000002,106000204
67067,61,0,0,222000002,106000206
67068,62,0,0,222000002,106000208
67069,63,0,0,222000002,106000209
67070,64,0,0,222000002,106000212
67071,65,0,0,222000002,106000433
67072,66,0,0,222000002,106000434
67073,67,0,0,222000002,106000001
67074,68,0,0,222000002,106000003
67075,69,0,0,222000002,106000005
67076,70,0,0,222000002,105000009
67077,71,0,0,222000002,105000011
67078,72,0,0,222000002,105000013
67079,73,0,0,222000002,105000031
67080,74,0,0,222000002,105000440
67081,75,0,0,222000002,105000211
67082,76,0,0,222000002,105000194
67083,77,0,0,222000002,105000196
67084,78,0,0,222000002,105000199
67085,79,0,0,222000002,105000016
67086,80,0,0,222000002,105000030
67087,81,0,0,222000002,105000033
67088,82,0,0,222000002,105000012
67089,83,0,0,222000002,105000010
67090,84,0,0,222000002,106000006
67091,85,0,0,222000002,106000004
67092,86,0,0,222000002,106000002
67093,87,0,0,222000002,106000435
67094,88,0,0,222000002,106000432
67095,89,0,0,222000002,106000211
67096,90,0,0,222000002,106000210
67097,91,0,0,222000002,106000207
67098,92,0,0,222000002,106000205
67099,93,0,0,222000002,106000203
67100,94,0,0,222000002,221000127
67101,95,0,0,222000002,221000254
67102,96,0,0,222000002,221000126
67103,97,0,0,222000002,221000125
67104,98,0,0,222000002,221000124
67105,99,0,0,222000002,221000381
67106,100,0,0,222000002,221000123
67107,101,0,0,222000002,222001938
67108,102,0,0,222000002,222001579
67109,103,0,0,222000002,222000296
67110,104,0,0,222000002,222000580
67111,105,0,0,222000002,222000579
67112,106,0,0,222000002,222000920
67113,107,0,0,222000002,222000578
67114,108,0,0,222000002,222000577
67115,109,0,0,222000002,222000576
67116,110,0,0,222000002,222000575
67117,111,0,0,222000002,222000567
67118,112,0,0,222000002,222000566
67119,113,0,0,222000002,222001060
67120,114,0,0,222000002,222000564
67121,115,0,0,222000002,222000563
67122,116,0,0,222000002,222000562
67123,117,0,0,222000002,222000543
67124,118,0,0,222000002,222000542
67125,119,0,0,222000002,222000541
67126,120,0,0,222000002,222000540
67127,121,0,0,222000002,222000539
67128,122,0,0,222000002,222001671
67129,123,0,0,222000002,222000535
67130,124,0,0,222000002,222000534
67131,125,0,0,222000002,222000638
67132,126,0,0,222000002,222000533
67133,127,0,0,222000002,222000532
67134,128,0,0,222000002,222000531
67135,129,0,0,222000002,222000717
67136,130,0,0,222000002,222000561
67137,131,0,0,222000002,222001297
67138,132,0,0,222000002,222000560
67139,133,0,0,222000002,222001401
67140,134,0,0,222000002,222000841
67141,135,0,0,222000002,222000072
67142,136,0,0,222000002,222000123
67143,137,0,0,222000002,222000639
67144,138,0,0,222000002,222000138
67145,139,0,0,222000002,222000137
67146,140,0,0,222000002,222001065
67147,141,0,0,222000002,222000136
67148,142,0,0,222000002,222001057
67149,143,0,0,222000002,222000924
67150,144,0,0,222000002,222001398
67151,145,0,0,222000002,222000925
67152,146,0,0,222000002,222000649
67153,147,0,1,222000002,222001259
67154,1,1,0,222000004,277102442
67155,2,0,0,222000004,222000652
67156,3,0,0,222000004,222001614
67157,4,0,0,222000004,222001108
67158,5,0,0,222000004,222001107
67159,6,0,0,222000004,222000565
67160,7,0,0,222000004,222001109
67161,8,0,0,222000004,222001121
67162,9,0,0,222000004,222001908
67163,10,0,0,222000004,222001556
67164,11,0,0,222000004,222000969
67165,12,0,0,222000004,222000963
67166,13,0,0,222000004,222000129
67167,14,0,0,222000004,222000128
67168,15,0,0,222000004,222000977
67169,16,0,0,222000004,222000522
67170,17,0,0,222000004,222000521
67171,18,0,0,222000004,222000520
67172,19,0,0,222000004,222000519
67173,20,0,0,222000004,222000518
67174,21,0,0,222000004,222000517
67175,22,0,0,222000004,222000516
67176,23,0,0,222000004,222000515
67177,24,0,0,222000004,222000514
67178,25,0,0,222000004,222000513
67179,26,0,0,222000004,222000512
67180,27,0,0,222000004,222000511
67181,28,0,0,222000004,222000510
67182,29,0,0,222000004,222000509
67183,30,0,0,222000004,222000508
67184,31,0,0,222000004,222000507
67185,32,0,0,222000004,222001063
67186,33,0,0,222000004,222000506
67187,34,0,0,222000004,222000505
67188,35,0,0,222000004,222000504
67189,36,0,0,222000004,222000503
67190,37,0,0,222000004,222000502
67191,38,0,0,222000004,222000501
67192,39,0,0,222000004,222000500
67193,40,0,0,222000004,222000631
67194,41,0,0,222000004,222001127
67195,42,0,0,222000004,222001273
67196,43,0,0,222000004,222000498
67197,44,0,0,222000004,222000497
67198,45,0,0,222000004,222000496
67199,46,0,0,222000004,222001431
67200,47,0,0,222000004,222000632
67201,48,0,0,222000004,222000289
67202,49,0,0,222000004,222000288
67203,50,0,0,222000004,222000287
67204,51,0,0,222000004,222000286
67205,52,0,0,222000004,222000285
67206,53,0,0,222000004,222000284
67207,54,0,0,222000004,222000283
67208,55,0,0,222000004,221000138
67209,56,0,0,222000004,221000137
67210,57,0,0,222000004,221000136
67211,58,0,0,222000004,221000135
67212,59,0,0,222000004,221000134
67213,60,0,0,222000004,221000133
67214,61,0,0,222000004,221000132
67215,62,0,0,222000004,221000131
67216,63,0,0,222000004,221000130
67217,64,0,0,222000004,221000129
67218,65,0,0,222000004,221000128
67219,66,0,0,222000004,221000151
67220,67,0,0,222000004,221000150
67221,68,0,0,222000004,221000149
67222,69,0,0,222000004,221000148
67223,70,0,0,222000004,221000147
67224,71,0,0,222000004,221000245
67225,72,0,0,222000004,221000247
67226,73,0,0,222000004,106000483
67227,74,0,0,222000004,106000049
67228,75,0,0,222000004,106000431
67229,76,0,0,222000004,106000433
67230,77,0,0,222000004,106000434
67231,78,0,0,222000004,106000001
67232,79,0,0,222000004,106000003
67233,80,0,0,222000004,106000005
67234,81,0,0,222000004,105000009
67235,82,0,0,222000004,105000011
67236,83,0,0,222000004,105000013
67237,84,0,0,222000004,105000031
67238,85,0,0,222000004,105000440
67239,86,0,0,222000004,105000211
67240,87,0,0,222000004,105000194
67241,88,0,0,222000004,105000196
67242,89,0,0,222000004,105000199
67243,90,0,0,222000004,105000028
67244,91,0,0,222000004,105000030
67245,92,0,0,222000004,105000033
67246,93,0,0,222000004,105000012
67247,94,0,0,222000004,105000010
67248,95,0,0,222000004,106000006
67249,96,0,0,222000004,106000004
67250,97,0,0,222000004,106000002
67251,98,0,0,222000004,106000435
67252,99,0,0,222000004,106000432
67253,100,0,0,222000004,106000430
67254,101,0,0,222000004,106000429
67255,102,0,0,222000004,106000482
67256,103,0,0,222000004,221000248
67257,104,0,0,222000004,221000019
67258,105,0,0,222000004,221000018
67259,106,0,0,222000004,221000017
67260,107,0,0,222000004,221000024
67261,108,0,0,222000004,221000097
67262,109,0,0,222000004,221000016
67263,110,0,0,222000004,221000015
67264,111,0,0,222000004,221000014
67265,112,0,0,222000004,221000013
67266,113,0,0,222000004,221000096
67267,114,0,0,222000004,221000012
67268,115,0,0,222000004,221000011
67269,116,0,0,222000004,221000010
67270,117,0,0,222000004,221000095
67271,118,0,0,222000004,221000094
67272,119,0,0,222000004,221000064
67273,120,0,0,222000004,222000295
67274,121,0,0,222000004,222000294
67275,122,0,0,222000004,222000293
67276,123,0,0,222000004,222000707
67277,124,0,0,222000004,222000292
67278,125,0,0,222000004,222000640
67279,126,0,0,222000004,222000291
67280,127,0,0,222000004,222000290
67281,128,0,0,222000004,222000124
67282,129,0,0,222000004,222001432
67283,130,0,0,222000004,222000495
67284,131,0,0,222000004,222000494
67285,132,0,0,222000004,222000493
67286,133,0,0,222000004,222000492
67287,134,0,0,222000004,222000491
67288,135,0,0,222000004,222000490
67289,136,0,0,222000004,222000641
67290,137,0,0,222000004,222000489
67291,138,0,0,222000004,222000642
67292,139,0,0,222000004,222000488
67293,140,0,0,222000004,222000643
67294,141,0,0,222000004,222000487
67295,142,0,0,222000004,222001062
67296,143,0,0,222000004,222000486
67297,144,0,0,222000004,222000485
67298,145,0,0,222000004,222000484
67299,146,0,0,222000004,222000483
67300,147,0,0,222000004,222000482
67301,148,0,0,222000004,222000481
67302,149,0,0,222000004,222000480
67303,150,0,0,222000004,222000479
67304,151,0,0,222000004,222000478
67305,152,0,0,222000004,222000477
67306,153,0,0,222000004,222000476
67307,154,0,0,222000004,222000475
67308,155,0,0,222000004,222000474
67309,156,0,0,222000004,222000473
67310,157,0,0,222000004,222000472
67311,158,0,0,222000004,222000471
67312,159,0,0,222000004,222000127
67313,160,0,0,222000004,222000644
67314,161,0,0,222000004,222000645
67315,162,0,0,222000004,222001091
67316,163,0,0,222000004,222000970
67317,164,0,0,222000004,222001555
67318,165,0,0,222000004,222001909
67319,166,0,0,222000004,222001105
67320,167,0,0,222000004,222000545
67321,168,0,0,222000004,222001106
67322,169,0,0,222000004,222001120
67323,170,0,0,222000004,222001615
67324,171,0,1,222000004,222000653
67325,1,1,0,222000008,222001626
67326,2,0,0,222000008,222001991
67327,3,0,0,222000008,222001300
67328,4,0,0,222000008,222000625
67329,5,0,0,222000008,222000624
67330,6,0,0,222000008,222000623
67331,7,0,0,222000008,222000622
67332,8,0,0,222000008,222001313
67333,9,0,0,222000008,222000621
67334,10,0,0,222000008,222000620
67335,11,0,0,222000008,222000686
67336,12,0,0,222000008,222000618
67337,13,0,0,222000008,222000617
67338,14,0,0,222000008,222000687
67339,15,0,0,222000008,222001484
67340,16,0,0,222000008,222000616
67341,17,0,0,222000008,222001584
67342,18,0,0,222000008,222000212
67343,19,0,0,222000008,222001464
67344,20,0,0,222000008,222001494
67345,21,0,0,222000008,222001496
67346,22,0,0,222000008,222001535
67347,23,0,0,222000008,222001968
67348,24,0,0,222000008,222001568
67349,25,0,0,222000008,222001650
67350,26,0,0,222000008,222001597
67351,27,0,0,222000008,110000056
67352,28,0,0,222000008,110000055
67353,29,0,0,222000008,110000053
67354,30,0,0,222000008,110000051
67355,31,0,0,222000008,110000049
67356,32,0,0,222000008,110000047
67357,33,0,0,222000008,110000045
67358,34,0,0,222000008,110000043
67359,35,0,0,222000008,110000041
67360,36,0,0,222000008,110000039
67361,37,0,0,222000008,110000013
67362,38,0,0,222000008,110000016
67363,39,0,0,222000008,110000005
67364,40,0,0,222000008,110000212
67365,41,0,0,222000008,110000184
67366,42,0,0,222000008,110000183
67367,43,0,0,222000008,107000056
67368,44,0,0,222000008,107000057
67369,45,0,0,222000008,110000006
67370,46,0,0,222000008,110000017
67371,47,0,0,222000008,110000014
67372,48,0,0,222000008,110000018
67373,49,0,0,222000008,110000040
67374,50,0,0,222000008,110000042
67375,51,0,0,222000008,110000044
67376,52,0,0,222000008,110000046
67377,53,0,0,222000008,110000048
67378,54,0,0,222000008,110000050
67379,55,0,0,222000008,110000652
67380,56,0,0,222000008,110000054
67381,57,0,0,222000008,221000267
67382,58,0,0,222000008,222001596
67383,59,0,0,222000008,222001651
67384,60,0,0,222000008,222001970
67385,61,0,0,222000008,222001969
67386,62,0,0,222000008,222001536
67387,63,0,0,222000008,222001497
67388,64,0,0,222000008,222001495
67389,65,0,0,222000008,222001465
67390,66,0,0,222000008,222001583
67391,67,0,0,222000008,222000609
67392,68,0,0,222000008,222001485
67393,69,0,0,222000008,222000608
67394,70,0,0,222000008,222000607
67395,71,0,0,222000008,222000606
67396,72,0,0,222000008,222001411
67397,73,0,0,222000008,222000244
67398,74,0,0,222000008,222000604
67399,75,0,0,222000008,222000603
67400,76,0,0,222000008,222001314
67401,77,0,0,222000008,222000602
67402,78,0,0,222000008,222000601
67403,79,0,0,222000008,222000600
67404,80,0,0,222000008,222000599
67405,81,0,1,222000008,222001626
67406,1,1,0,222000009,277102442
67407,2,0,0,222000009,222000652
67408,3,0,0,222000009,222001614
67409,4,0,0,222000009,222001108
67410,5,0,0,222000009,222001107
67411,6,0,0,222000009,222000565
67412,7,0,0,222000009,222001109
67413,8,0,0,222000009,222001121
67414,9,0,0,222000009,222001908
67415,10,0,0,222000009,222001556
67416,11,0,0,222000009,222001380
67417,12,0,0,222000009,222001147
67418,13,0,0,222000009,222001370
67419,14,0,0,222000009,222001374
67420,15,0,0,222000009,222001377
67421,16,0,0,222000009,222000128
67422,17,0,0,222000009,222000977
67423,18,0,0,222000009,222000522
67424,19,0,0,222000009,222000521
67425,20,0,0,222000009,222000520
67426,21,0,0,222000009,222000519
67427,22,0,0,222000009,222000518
67428,23,0,0,222000009,222000517
67429,24,0,0,222000009,222000516
67430,25,0,0,222000009,222000515
67431,26,0,0,222000009,222000514
67432,27,0,0,222000009,222000513
67433,28,0,0,222000009,222000512
67434,29,0,0,222000009,222000511
67435,30,0,0,222000009,222000510
67436,31,0,0,222000009,222000509
67437,32,0,0,222000009,222000508
67438,33,0,0,222000009,222000507
67439,34,0,0,222000009,222001063
67440,35,0,0,222000009,222000506
67441,36,0,0,222000009,222000505
67442,37,0,0,222000009,222000504
67443,38,0,0,222000009,222000503
67444,39,0,0,222000009,222000502
67445,40,0,0,222000009,222000501
67446,41,0,0,222000009,222000500
67447,42,0,0,222000009,222000631
67448,43,0,0,222000009,222001127
67449,44,0,0,222000009,222001273
67450,45,0,0,222000009,222000498
67451,46,0,0,222000009,222000497
67452,47,0,0,222000009,222000496
67453,48,0,0,222000009,222001431
67454,49,0,0,222000009,222000632
67455,50,0,0,222000009,222000289
67456,51,0,0,222000009,222000658
67457,52,0,0,222000009,222000424
67458,53,0,0,222000009,222000423
67459,54,0,0,222000009,222000422
67460,55,0,0,222000009,222000421
67461,56,0,0,222000009,222001550
67462,57,0,0,222000009,222000420
67463,58,0,0,222000009,222001631
67464,59,0,0,222000009,222001422
67465,60,0,0,222000009,222000726
67466,61,0,0,222000009,222000659
67467,62,0,0,222000009,222001321
67468,63,0,0,222000009,222001319
67469,64,0,0,222000009,277104247
67470,65,0,0,222000009,221000266
67471,66,0,0,222000009,221000090
67472,67,0,0,222000009,221000089
67473,68,0,0,222000009,221000088
67474,69,0,0,222000009,221000087
67475,70,0,0,222000009,221000086
67476,71,0,0,222000009,221000055
67477,72,0,0,222000009,221000085
67478,73,0,0,222000009,221000114
67479,74,0,0,222000009,221000113
67480,75,0,0,222000009,221000112
67481,76,0,0,222000009,221000111
67482,77,0,0,222000009,221000045
67483,78,0,0,222000009,221000044
67484,79,0,0,222000009,221000104
67485,80,0,0,222000009,221000103
67486,81,0,0,222000009,221000080
67487,82,0,0,222000009,221000141
67488,83,0,0,222000009,221000140
67489,84,0,0,222000009,221000139
67490,85,0,0,222000009,221000009
67491,86,0,0,222000009,221000008
67492,87,0,0,222000009,104000081
67493,88,0,0,222000009,104000271
67494,89,0,0,222000009,104000076
67495,90,0,0,222000009,104000073
67496,91,0,0,222000009,104000063
67497,92,0,0,222000009,104000280
67498,93,0,0,222000009,277101942
67499,94,0,0,222000009,104000064
67500,95,0,0,222000009,104000074
67501,96,0,0,222000009,104000075
67502,97,0,0,222000009,104000080
67503,98,0,0,222000009,221000036
67504,99,0,0,222000009,221000007
67505,100,0,0,222000009,221000006
67506,101,0,0,222000009,221000005
67507,102,0,0,222000009,221000079
67508,103,0,0,222000009,221000108
67509,104,0,0,222000009,221000107
67510,105,0,0,222000009,221000043
67511,106,0,0,222000009,221000042
67512,107,0,0,222000009,221000101
67513,108,0,0,222000009,221000100
67514,109,0,0,222000009,221000099
67515,110,0,0,222000009,221000098
67516,111,0,0,222000009,221000073
67517,112,0,0,222000009,221000072
67518,113,0,0,222000009,221000071
67519,114,0,0,222000009,221000070
67520,115,0,0,222000009,221000069
67521,116,0,0,222000009,221000068
67522,117,0,0,222000009,221000240
67523,118,0,0,222000009,277104248
67524,119,0,0,222000009,222001318
67525,120,0,0,222000009,222001320
67526,121,0,0,222000009,222001322
67527,122,0,0,222000009,222000660
67528,123,0,0,222000009,222000418
67529,124,0,0,222000009,222000661
67530,125,0,0,222000009,222001630
67531,126,0,0,222000009,222000417
67532,127,0,0,222000009,222000416
67533,128,0,0,222000009,222000415
67534,129,0,0,222000009,222000414
67535,130,0,0,222000009,222000291
67536,131,0,0,222000009,222000290
67537,132,0,0,222000009,222000124
67538,133,0,0,222000009,222001432
67539,134,0,0,222000009,222000495
67540,135,0,0,222000009,222000494
67541,136,0,0,222000009,222000493
67542,137,0,0,222000009,222000492
67543,138,0,0,222000009,222000491
67544,139,0,0,222000009,222000490
67545,140,0,0,222000009,222000641
67546,141,0,0,222000009,222000489
67547,142,0,0,222000009,222000642
67548,143,0,0,222000009,222000488
67549,144,0,0,222000009,222000643
67550,145,0,0,222000009,222000487
67551,146,0,0,222000009,222001062
67552,147,0,0,222000009,222000486
67553,148,0,0,222000009,222000485
67554,149,0,0,222000009,222000484
67555,150,0,0,222000009,222000483
67556,151,0,0,222000009,222000482
67557,152,0,0,222000009,222000481
67558,153,0,0,222000009,222000480
67559,154,0,0,222000009,222000479
67560,155,0,0,222000009,222000478
67561,156,0,0,222000009,222000477
67562,157,0,0,222000009,222000476
67563,158,0,0,222000009,222000475
67564,159,0,0,222000009,222000474
67565,160,0,0,222000009,222000473
67566,161,0,0,222000009,222000472
67567,162,0,0,222000009,222000471
67568,163,0,0,222000009,222000127
67569,164,0,0,222000009,222000644
67570,165,0,0,222000009,222001378
67571,166,0,0,222000009,222001373
67572,167,0,0,222000009,222001148
67573,168,0,0,222000009,222001381
67574,169,0,0,222000009,222001555
67575,170,0,0,222000009,222001909
67576,171,0,0,222000009,222001105
67577,172,0,0,222000009,222000545
67578,173,0,0,222000009,222001106
67579,174,0,0,222000009,222001120
67580,175,0,0,222000009,222001615
67581,176,0,0,222000009,222000653
67582,177,0,1,222000009,277102442
67583,1,1,0,222000012,222001119
67584,2,0,0,222000012,277103709
67585,3,0,0,222000012,222001108
67586,4,0,0,222000012,222001107
67587,5,0,0,222000012,222000565
67588,6,0,0,222000012,222001109
67589,7,0,0,222000012,222001121
67590,8,0,0,222000012,222001908
67591,9,0,0,222000012,222001556
67592,10,0,0,222000012,222000969
67593,11,0,0,222000012,222000129
67594,12,0,0,222000012,222001378
67595,13,0,0,222000012,222001373
67596,14,0,0,222000012,222001483
67597,15,0,0,222000012,222001361
67598,16,0,0,222000012,222001359
67599,17,0,0,222000012,222001357
67600,18,0,0,222000012,222001355
67601,19,0,0,222000012,222000523
67602,20,0,0,222000012,222001451
67603,21,0,0,222000012,222001104
67604,22,0,0,222000012,222001074
67605,23,0,0,222000012,222001076
67606,24,0,0,222000012,222001307
67607,25,0,0,222000012,222001305
67608,26,0,0,222000012,222001644
67609,27,0,0,222000012,222001078
67610,28,0,0,222000012,222001281
67611,29,0,0,222000012,222001080
67612,30,0,0,222000012,222000506
67613,31,0,0,222000012,222000505
67614,32,0,0,222000012,222000504
67615,33,0,0,222000012,222000503
67616,34,0,0,222000012,222000502
67617,35,0,0,222000012,222000501
67618,36,0,0,222000012,222000500
67619,37,0,0,222000012,222000631
67620,38,0,0,222000012,222001127
67621,39,0,0,222000012,222000870
67622,40,0,0,222000012,222001917
67623,41,0,0,222000012,222000678
67624,42,0,0,222000012,222001444
67625,43,0,0,222000012,222001683
67626,44,0,0,222000012,222001680
67627,45,0,0,222000012,222000407
67628,46,0,0,222000012,222000680
67629,47,0,0,222000012,222000682
67630,48,0,0,222000012,222000572
67631,49,0,0,222000012,222000571
67632,50,0,0,222000012,222000570
67633,51,0,0,222000012,222000569
67634,52,0,0,222000012,222000568
67635,53,0,0,222000012,221000138
67636,54,0,0,222000012,221000137
67637,55,0,0,222000012,221000136
67638,56,0,0,222000012,221000135
67639,57,0,0,222000012,221000134
67640,58,0,0,222000012,221000133
67641,59,0,0,222000012,221000132
67642,60,0,0,222000012,221000131
67643,61,0,0,222000012,221000130
67644,62,0,0,222000012,221000129
67645,63,0,0,222000012,221000128
67646,64,0,0,222000012,221000151
67647,65,0,0,222000012,221000150
67648,66,0,0,222000012,221000149
67649,67,0,0,222000012,221000148
67650,68,0,0,222000012,221000147
67651,69,0,0,222000012,221000245
67652,70,0,0,222000012,221000247
67653,71,0,0,222000012,106000428
67654,72,0,0,222000012,106000431
67655,73,0,0,222000012,106000433
67656,74,0,0,222000012,106000434
67657,75,0,0,222000012,106000001
67658,76,0,0,222000012,106000003
67659,77,0,0,222000012,106000005
67660,78,0,0,222000012,105000009
67661,79,0,0,222000012,105000011
67662,80,0,0,222000012,105000013
67663,81,0,0,222000012,105000031
67664,82,0,0,222000012,105000440
67665,83,0,0,222000012,105000211
67666,84,0,0,222000012,105000194
67667,85,0,0,222000012,105000196
67668,86,0,0,222000012,105000199
67669,87,0,0,222000012,105000028
67670,88,0,0,222000012,105000030
67671,89,0,0,222000012,105000033
67672,90,0,0,222000012,105000012
67673,91,0,0,222000012,105000010
67674,92,0,0,222000012,106000006
67675,93,0,0,222000012,106000004
67676,94,0,0,222000012,106000002
67677,95,0,0,222000012,106000435
67678,96,0,0,222000012,106000432
67679,97,0,0,222000012,106000430
67680,98,0,0,222000012,106000429
67681,99,0,0,222000012,221000248
67682,100,0,0,222000012,221000246
67683,101,0,0,222000012,221000019
67684,102,0,0,222000012,221000018
67685,103,0,0,222000012,221000017
67686,104,0,0,222000012,221000024
67687,105,0,0,222000012,221000097
67688,106,0,0,222000012,221000016
67689,107,0,0,222000012,221000015
67690,108,0,0,222000012,221000014
67691,109,0,0,222000012,221000013
67692,110,0,0,222000012,221000096
67693,111,0,0,222000012,221000012
67694,112,0,0,222000012,221000011
67695,113,0,0,222000012,221000010
67696,114,0,0,222000012,221000095
67697,115,0,0,222000012,221000094
67698,116,0,0,222000012,221000064
67699,117,0,0,222000012,222000580
67700,118,0,0,222000012,222000579
67701,119,0,0,222000012,222000578
67702,120,0,0,222000012,222000577
67703,121,0,0,222000012,222000576
67704,122,0,0,222000012,222000683
67705,123,0,0,222000012,222000413
67706,124,0,0,222000012,222000412
67707,125,0,0,222000012,222000411
67708,126,0,0,222000012,222000410
67709,127,0,0,222000012,222001916
67710,128,0,0,222000012,222000764
67711,129,0,0,222000012,222000499
67712,130,0,0,222000012,222000491
67713,131,0,0,222000012,222000490
67714,132,0,0,222000012,222000641
67715,133,0,0,222000012,222000489
67716,134,0,0,222000012,222000642
67717,135,0,0,222000012,222000488
67718,136,0,0,222000012,222000643
67719,137,0,0,222000012,222000487
67720,138,0,0,222000012,222001081
67721,139,0,0,222000012,222001280
67722,140,0,0,222000012,222001079
67723,141,0,0,222000012,222001306
67724,142,0,0,222000012,222001308
67725,143,0,0,222000012,222001077
67726,144,0,0,222000012,222001075
67727,145,0,0,222000012,222001103
67728,146,0,0,222000012,222001450
67729,147,0,0,222000012,222000470
67730,148,0,0,222000012,222001612
67731,149,0,0,222000012,222001356
67732,150,0,0,222000012,222001358
67733,151,0,0,222000012,222001360
67734,152,0,0,222000012,222001379
67735,153,0,0,222000012,222001371
67736,154,0,0,222000012,222001370
67737,155,0,0,222000012,222001374
67738,156,0,0,222000012,222001377
67739,157,0,0,222000012,222000645
67740,158,0,0,222000012,222000970
67741,159,0,0,222000012,222001555
67742,160,0,0,222000012,222001909
